"Bodega","Ubicación","Categoría Artículo Padre","Categoría Artículo","Artículo","Peso","Unidad Medida Peso","Lote","Serie","Unidad Medida","Cantidad","Tipo Transacción","Transacción","Codigo Transacción","Fecha Transacción","Fecha Vencimiento","Bodega Destino","Módulo Origen","Descripción Movimiento","Usuario"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-05-ESTETICA Y BELLEZA","MASS1657-MAQUINA KEMEI 4 EN 1 KM-6630","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264014","00000000000000039177","08/09/2026 09:11 AM","-","-","FACTURACION","SP-212847612","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-18-SALUD","MASS0288-MASAJEADOR DE CUELLO JT-600 HR210810-1","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264014","00000000000000039177","08/09/2026 09:11 AM","-","-","FACTURACION","SP-212847612","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-24-REVESTIMIENTO","MASS1328-PISO DE VINIL AUTOADHESIVO ALTO TRAFICO 2MM GROSOR 5MTRS HHYM3018","-","-","-","-","Unid","3.00","FVE-Factura de Venta (-) ","33202609000000264015","00000000000000039178","08/09/2026 09:12 AM","-","-","FACTURACION","LB 212937732
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-05-ESTETICA Y BELLEZA","MASS2652-MASAJEADOR REDUCTOR DE CELULITIS TERAPIA INFRAROJO BLANCO","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264016","00000000000000039179","08/09/2026 09:12 AM","-","-","FACTURACION","KA 212870773
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-11-HOGAR","MASS2611-MINI VENTILADOR TURBO DE ALTA POTENCIA RECARGABLE","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264016","00000000000000039179","08/09/2026 09:12 AM","-","-","FACTURACION","KA 212870773
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-18-SALUD","MASS2152-ESTERILIZADOR ULTRAVIOLETA PARA CEPILLO DE DIENTES NEGRO","-","-","-","-","Unid","2.00","FVE-Factura de Venta (-) ","33202609000000264020","00000000000000039180","08/09/2026 09:15 AM","-","-","FACTURACION","LB 212939180
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-25-COCINA","MASS0881-AMOLADOR DE CUCHILLO","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264020","00000000000000039180","08/09/2026 09:15 AM","-","-","FACTURACION","LB 212939180
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-22-REDES INALAMBRICAS","MASS1301-EXTENSOR DE SEÑAL 300 MBPS","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264021","00000000000000039181","08/09/2026 09:15 AM","-","-","FACTURACION","SP-212861802","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-25-COCINA","MASS1875-MAQUINA PARA HACER PASTA SPAGHETTI ACERO INOXIDABLE","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264022","00000000000000039182","08/09/2026 09:17 AM","-","-","FACTURACION","SP-212862840","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-26-RAF","MASS2379-MAQUINA PATILLERA BUDA R.430 RAF","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264023","00000000000000039183","08/09/2026 09:18 AM","-","-","FACTURACION","LB 212953158
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-05-ESTETICA Y BELLEZA","MASS1657-MAQUINA KEMEI 4 EN 1 KM-6630","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264023","00000000000000039183","08/09/2026 09:18 AM","-","-","FACTURACION","LB 212953158
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS2244-ACEITE DE MASAJE CORPORAL AUMENTO DE PENE XXXL 10 ML","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264024","00000000000000039184","08/09/2026 09:20 AM","-","-","FACTURACION","SP–212863006","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-19-OFICINA","MASS1061-MARCADOR DOBLE PUNTA 60 PCS","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264026","00000000000000039185","08/09/2026 09:22 AM","-","-","FACTURACION","SP-212983433
CAD","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS0687-ANILLO VIBRADOR RETARDANTE DOBLE RC007","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264027","00000000000000039186","08/09/2026 09:24 AM","-","-","FACTURACION","SP-212810894","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-24-REVESTIMIENTO","MASS2142-ROLLO PANEL DECORATIVO BD1121","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264027","00000000000000039186","08/09/2026 09:24 AM","-","-","FACTURACION","SP-212810894","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-24-REVESTIMIENTO","MASS2140-ROLLO PANEL DECORATIVO BD1137","-","-","-","-","Unid","2.00","FVE-Factura de Venta (-) ","33202609000000264027","00000000000000039186","08/09/2026 09:24 AM","-","-","FACTURACION","SP-212810894","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS0018-ANILLO JOY VIBRADOR RETARDANTE POTENTE LATEX MORADO XQRE036","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264028","00000000000000039187","08/09/2026 09:24 AM","-","-","FACTURACION","LB 212965940
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS1171-VIBRADOR RECARGABLE 30 VELOCIDADES NEGRO YCYY3001U","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264028","00000000000000039187","08/09/2026 09:24 AM","-","-","FACTURACION","LB 212965940
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS2244-ACEITE DE MASAJE CORPORAL AUMENTO DE PENE XXXL 10 ML","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264028","00000000000000039187","08/09/2026 09:24 AM","-","-","FACTURACION","LB 212965940
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS2184-OVULOS ESTRECHANTES Y APRIETE  VAGINAL","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264028","00000000000000039187","08/09/2026 09:24 AM","-","-","FACTURACION","LB 212965940
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS1725-CARAMELO EXPLOSIVO COMESTIBLE","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264028","00000000000000039187","08/09/2026 09:24 AM","-","-","FACTURACION","LB 212965940
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-14-ILUMINACION","MASS2222-Luz de techo LED montada en superficie moderna inteligente IP44 para el hogar","-","-","-","-","Unid","2.00","FVE-Factura de Venta (-) ","33202609000000264029","00000000000000039188","08/09/2026 09:25 AM","-","-","FACTURACION","KA 212873346
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-06-AUDIFONOS","MASS2324-Q8 AURICULAR TOTALMENTE COMPATIBLE CON EL ADAPTADOR TIPO C + APPLE UNO A DOS","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264030","00000000000000039189","08/09/2026 09:26 AM","-","-","FACTURACION","SP-212823833","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-15-COMPUTACION","MASS1379-MOUSE PAD RGB 30X80","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264030","00000000000000039189","08/09/2026 09:26 AM","-","-","FACTURACION","SP-212823833","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-11-HOGAR","MASS1377-HIDROJET PORTATIL RECARGABLE 48VF","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264031","00000000000000039190","08/09/2026 09:28 AM","-","-","FACTURACION","SP-212871803","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-15-COMPUTACION","MASS0329-MOUSE PAD MAPA MUNDI","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264032","00000000000000039191","08/09/2026 09:28 AM","-","-","FACTURACION","LB 212970431
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-15-COMPUTACION","MASS2590-KIT TECLADO Y MOUSE LED TF200","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264032","00000000000000039191","08/09/2026 09:28 AM","-","-","FACTURACION","LB 212970431
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-04-DEPORTE Y FITNESS","MASS0934-CUERDA DE SALTAR AJUSTABLE","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264032","00000000000000039191","08/09/2026 09:28 AM","-","-","FACTURACION","LB 212970431
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-11-HOGAR","MASS2603-ESTANTE METAL GALVANIZADO CON MDF 5 NIVELES AGORA 180*90*40CM","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264033","00000000000000039192","08/09/2026 09:31 AM","-","-","FACTURACION","LB 212972937
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS0846-ROSA VIBRADORA VAGINA SUCKER ROJO","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264034","00000000000000039193","08/09/2026 09:31 AM","-","-","FACTURACION","KA 212878404
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS0497-SET ADULTO JUEGO SEXUAL BONDAGE LATIGO, MORDAZA, ESPOSA, MASCARA -SM10S01 NEGRO","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264034","00000000000000039193","08/09/2026 09:31 AM","-","-","FACTURACION","KA 212878404
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-15-COMPUTACION","MASS2303-SILLA EJECUTIVA ERGONOMICA A6P","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264036","00000000000000039194","08/09/2026 09:33 AM","-","-","FACTURACION","SP-212905398","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-19-OFICINA","MASS1061-MARCADOR DOBLE PUNTA 60 PCS","-","-","-","-","Unid","5.00","FVE-Factura de Venta (-) ","33202609000000264037","00000000000000039195","08/09/2026 09:34 AM","-","-","FACTURACION","KA 212882380
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-24-REVESTIMIENTO","MASS3061-SILICON PARA WALL PANEL CHINO","-","-","-","-","Unid","4.00","FVE-Factura de Venta (-) ","33202609000000264038","00000000000000002499","08/09/2026 09:34 AM","-","-","FACTURACION","AG","CAJADELIVERY@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-24-REVESTIMIENTO","MASS3007-WALL PANEL CHINO PEQUEÑO MARRON HL-Z-150-8-A 15CM*1,7CM*2,9M COLOR 1011","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264038","00000000000000002499","08/09/2026 09:34 AM","-","-","FACTURACION","AG","CAJADELIVERY@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-18-SALUD","MASS2216-MASAJEADOR DE PIE PROFUNDO TERMICO","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264039","00000000000000039196","08/09/2026 09:35 AM","-","-","FACTURACION","SP-212922445","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-15-COMPUTACION","MASS2303-SILLA EJECUTIVA ERGONOMICA A6P","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264040","00000000000000039197","08/09/2026 09:35 AM","-","-","FACTURACION","LB 212974274
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS1171-VIBRADOR RECARGABLE 30 VELOCIDADES NEGRO YCYY3001U","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264041","00000000000000039198","08/09/2026 09:37 AM","-","-","FACTURACION","SP-212915450","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS0850-VIBRADOR POR APLICACION REMOTO YPM","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264041","00000000000000039198","08/09/2026 09:37 AM","-","-","FACTURACION","SP-212915450","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS1714-MASTURBADOR PRETTY LOVE ACCION SUCCIONADORA BOCA","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264042","00000000000000039199","08/09/2026 09:38 AM","-","-","FACTURACION","LB 212990773
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-18-SALUD","MASS0292-PISTOLA MASAJEADORA ELECTRICA SY-720 NEGRO","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264042","00000000000000039199","08/09/2026 09:38 AM","-","-","FACTURACION","LB 212990773
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-19-OFICINA","MASS1061-MARCADOR DOBLE PUNTA 60 PCS","-","-","-","-","Unid","3.00","FVE-Factura de Venta (-) ","33202609000000264043","00000000000000039200","08/09/2026 09:38 AM","-","-","FACTURACION","KA 212887204
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-04-DEPORTE Y FITNESS","MASS2627-TERMO OWALA 32 OZ BLANCO PURO","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264044","00000000000000039201","08/09/2026 09:40 AM","-","-","FACTURACION","LB 212993231
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-04-DEPORTE Y FITNESS","MASS2634-TERMO OWALA 30 ONZ 900 ML ROSA CLARO","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264045","00000000000000039202","08/09/2026 09:42 AM","-","-","FACTURACION","KA 212124363
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-18-SALUD","MASS2152-ESTERILIZADOR ULTRAVIOLETA PARA CEPILLO DE DIENTES NEGRO","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264047","00000000000000039203","08/09/2026 09:44 AM","-","-","FACTURACION","LB 213002314 
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-26-RAF","MASS2369-WAFLERA 500W R.591-110 RAF","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264048","00000000000000039204","08/09/2026 09:45 AM","-","-","FACTURACION","KA 212888883
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-26-RAF","MASS2365-MAQUINA DONA 7PCS 1400W R.92210-110 RAF","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264048","00000000000000039204","08/09/2026 09:45 AM","-","-","FACTURACION","KA 212888883
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-05-ESTETICA Y BELLEZA","MASS2652-MASAJEADOR REDUCTOR DE CELULITIS TERAPIA INFRAROJO BLANCO","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264049","00000000000000039205","08/09/2026 09:47 AM","-","-","FACTURACION","SP-213035273
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS0701-LUBRICANTE ANAL LOVE MONOGATARI 200ML ZTAO01","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264049","00000000000000039205","08/09/2026 09:47 AM","-","-","FACTURACION","SP-213035273
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-19-OFICINA","MASS2095-LAPIZ INFINITO DE COLOR  12pcs set","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264050","00000000000000039206","08/09/2026 09:47 AM","-","-","FACTURACION","LB 213010848
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-18-SALUD","MASS0289-PISTOLA MASAJEADORA ELECTRICA SY-720 ROJO","-","-","-","-","Unid","2.00","FVE-Factura de Venta (-) ","33202609000000264050","00000000000000039206","08/09/2026 09:47 AM","-","-","FACTURACION","LB 213010848
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-04-DEPORTE Y FITNESS","MASS2645-TERMO OWALA 24 OZ AZUL MARINO","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264051","00000000000000001429","08/09/2026 09:48 AM","-","-","FACTURACION","HG VENTA EMPLEADO","ADMASISTENTE@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-19-OFICINA","MASS1061-MARCADOR DOBLE PUNTA 60 PCS","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264051","00000000000000001429","08/09/2026 09:48 AM","-","-","FACTURACION","HG VENTA EMPLEADO","ADMASISTENTE@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-25-COCINA","MASS0200-DISPENSADOR DE AGUA ELECTRONICO","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264053","00000000000000039207","08/09/2026 09:49 AM","-","-","FACTURACION","SP-213026975
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-26-RAF","MASS2360-PLANCHA A VAPOR DE MANO BLANCA 800W R.91313W-110 RAF","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264053","00000000000000039207","08/09/2026 09:49 AM","-","-","FACTURACION","SP-213026975
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-25-COCINA","MASS1082-PELADOR DE PI A","-","-","-","-","Unid","2.00","FVE-Factura de Venta (-) ","33202609000000264053","00000000000000039207","08/09/2026 09:49 AM","-","-","FACTURACION","SP-213026975
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-05-ESTETICA Y BELLEZA","MASS1009-MAQUINA DEPILADORA A LASER NEGRO","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264055","00000000000000039208","08/09/2026 09:50 AM","-","-","FACTURACION","KA 212890459
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-25-COCINA","MASS0200-DISPENSADOR DE AGUA ELECTRONICO","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264056","00000000000000039209","08/09/2026 09:50 AM","-","-","FACTURACION","LB 213011296
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-26-RAF","MASS2369-WAFLERA 500W R.591-110 RAF","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264056","00000000000000039209","08/09/2026 09:50 AM","-","-","FACTURACION","LB 213011296
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-04-DEPORTE Y FITNESS","MASS1357-HAND GRIP ENTRENAMIENTO DE MUÑECA MANOS Y ANTEBRAZO CON CONTADOR","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264056","00000000000000039209","08/09/2026 09:50 AM","-","-","FACTURACION","LB 213011296
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-04-DEPORTE Y FITNESS","MASS0944-MASAJEADOR DE GLUTEO ABS ESTIMULADOR FITNES","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264057","00000000000000039210","08/09/2026 09:52 AM","-","-","FACTURACION","SP-213020469
INICIAL 0$
CAD","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS0850-VIBRADOR POR APLICACION REMOTO YPM","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264057","00000000000000039210","08/09/2026 09:52 AM","-","-","FACTURACION","SP-213020469
INICIAL 0$
CAD","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-11-HOGAR","MASS2701-ESTANTE PORTATIL 5 NIVELES 2 COLUMNAS DE TELA NEGRO 1.25M","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264060","00000000000000039211","08/09/2026 09:54 AM","-","-","FACTURACION","LB 213012542
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS1171-VIBRADOR RECARGABLE 30 VELOCIDADES NEGRO YCYY3001U","-","-","-","-","Unid","2.00","FVE-Factura de Venta (-) ","33202609000000264061","00000000000000039212","08/09/2026 09:54 AM","-","-","FACTURACION","SP-213021274
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-11-HOGAR","MASS1873-MINI MAQUINA DE COSER 12 PUNTADAS","-","-","-","-","Unid","1.00","FVE-Factura de Venta (-) ","33202609000000264062","00000000000000039213","08/09/2026 09:55 AM","-","-","FACTURACION","KA 212893808
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
"ALM-TIE-ALMACEN TIENDA","U001-Ubicación Principal","PRO-PRODUCTOS","PRO-08-ADULTOS","MASS0850-VIBRADOR POR APLICACION REMOTO YPM","-","-","-","-","Unid","2.00","FVE-Factura de Venta (-) ","33202609000000264063","00000000000000039214","08/09/2026 09:57 AM","-","-","FACTURACION","SP-213021563
INICIAL 0$","CAJACASHEA@MASSHOPPING.COM.VE"
